Review;DS;Bank Name;data_source;Bank ID;Sentiment_gen;Positive_gen;Negative_gen;Neutral_gen;Mixed_gen;MajoritySentiment;Pilar;Sentiment_Value;Predicted_Pilar
"I highly recommend Mrs Brenda William to everyone looking for Forex and Bitcoin trader. Words can't describe the wonderful work you did on my trading account, I am delighted I trusted you and gave you a chance to help grow my $1000 in to $13,000 in just a week, Richard my family and I are forever indebted to you for the financial stability you brought to our home, I advice the entire public to invest with Mrs Brenda William contact her via
WhatsApp:+1 (530) 481-6660
Email:brendawilliam784@gmail.com.";11-12-2022 19:29;Chelsea Gronto Bank;facebook;2;POSITIVE;8,93E+15;7,88E+12;1,06E+15;62029415858;POSITIVE;Economico;1;Económico
"Mrs Christina Crypto FX. is the best forex trader and I highly recommend her because her winning rate is 95% guaranteed $12870 weekly profits with a $1000 investment capital. I trust and believe in her trading skills in forex/crypto trading. Contact her 
Email: christinarobert178@gmail.com 
WhatsApp: +16672905245";10/21/2022 21:15:02;Chelsea Gronto Bank;facebook;2;POSITIVE;8,31E+15;1,18E+11;1,69E+15;1,24E+12;POSITIVE;Economico;1;Económico
"MR JACKSON ROBERT HAS REALLY HELPED ME IN TRADING AND MAKING A LOT OF MONEY FOR THE SUPPORT OF MY BUSINESS, I HIGHLY RECOMMEND HIM TO EVERYONE ON THIS PAGE TO ALSO GET ADVICE FROM HIM ON HOW TO MAKE MONEY ON FOREX TRADING. My passion for trade has grown so big, Jackson Robert has made my world beautiful by earning $6,570 on my little investment of $650, I was always losing on the options market. Ever since I invest with Jackson Robert, I was always on the good side. He never gambles with me but traded for me, all Thanks to Jackson Robert for my wonderful earnings...I fully recommend Him to you to also share this great experience with me Contact him. You can reach him via 
email at:is.jacksonrobert@gmail.com
WhatsApp: +1 (657) 366-7359";10/17/2022 14:15:52;Chelsea Gronto Bank;facebook;2;POSITIVE;9,51E+15;5,59E+13;3,96E+14;4,25E+13;POSITIVE;Economico;1;Económico
"I was so lucky meeting an expert account manager like mrs KRISTINA SCOTT She is so reliable, trustworthy and very honest. I was so scared of investing on bitcoin because I have heard a lot about scammers but I just had to try with mrs KRISTINA SCOTT because I wasn't stable financially and today I have realize how interesting it is to be stable financially with the help of bitcoin who is always there for the traders and I want to thank you for your help and love you showed me, now you have made my life so beautiful you're the best manager I can recommend everyone to work with, thank you mrs KRISTINA SCOTT
Contact her with this details if you want to boost your income and earn good profit as well.
WhatsApp: +1 (360) 504-6439
Email: kristinascott122@gmail.com";08-06-2022 13:04;Chelsea Gronto Bank;facebook;2;POSITIVE;9,43E+15;9,79E+12;2,57E+13;3,05E+14;POSITIVE;Economico;1;Económico
"I have to say Mrs Heyley crypto FX. is way above every other crypto and Forex trader. I’ve invested with her and can testify of her aptitude and expertise in trading. Thanks to her for helping me profit more than $11,000 weekly. I couldn't have made it without her effort and guidance. Contact her to help you trade and earn better in the forex market through her 
Email: heyleycrypto@gmail.com 
WhatsApp: +15513552580";12-03-2022 12:16;Chelsea Gronto Bank;facebook;2;POSITIVE;6,66E+14;6,04E+13;3,28E+15;2,28E+12;POSITIVE;Economico;1;Económico
"SOMEONE MIGHT FIND THIS HELPFUL
I bring to you all positive information on how you can trade your funds without loosing or regretting your investment. Are you interested in making meaningful, tremendous, realistic source of income? Do you want to trade with an edge and see how a professional trader operates on a day to day basis? No risk involved, good working strategy, profit guaranteed. I know this might sound funny but a lot of people have benefited greatly from this and you too can earn more.. Kindly contact me Mrs Anita Crypto FX, via  
Email: anitacrypto44@gmail.com 
WhatsApp +15023245963";06/23/2023 22:05:45;Chelsea Gronto Bank;facebook;2;POSITIVE;5,09E+15;1,31E+13;4,89E+15;7,43E+12;POSITIVE;Economico;1;Económico
"Super amazing platform, easy to use and quick withdrawal. I have been using this platform together with the most recommended Forex strategy on the internet from Mrs. Susan Ryan. and so far i have no complains, making close to $7000-$15000 on a weekly basis. She is really great, best in her field and unique among others. I am thankful and want you all to partake from her good works. Contact her via her  
Email: susanryan3221@gmail.com 
WhatsApp: +13523292265";07/18/2022 12:24:05;Chelsea Gronto Bank;facebook;2;POSITIVE;9,96E+14;2,99E+11;4,01E+13;60641759774;POSITIVE;Other;1;Económico
"Appreciation mrs Katie George........
I sincerely appreciate your efforts for helping me to double my investment deposit to something else.
In 7 working days's. and have been making successful withdrawal every time, That's was awesome and unbelievable too. Now I see why everyone recommended you everywhere on Facebook. God bless you and strengthen you to do more for your clients ijn..
Contact Katie George if you're interested to trade and earn money through forex/Bitcoin investment.
Whatsapp:+14692071703
Email: Katiegeorge.cgk@gmail.com";07/17/2022 19:19:53;Chelsea Gronto Bank;facebook;2;POSITIVE;9,73E+15;1,12E+12;2,71E+14;60476239014;POSITIVE;Economico;1;Económico
"Quick withdrawals without being charged a fee and a top-notch trading platform. Everything is excellent. I have been trading with this broker for a few months and so far all seems consistently well. I like this company. I like the fact that they are reliable. I find them reliable and professional. Mr. Ethan Payne is one of my all-time favorites. He replies promptly and most importantly in the right manner. I feel confident trading with his platform and I can rely on this company to succeed in my trades. He has given me great opportunities to earn money. I am glad to have traded with the right brokerage platform. I gain good profit and received my withdrawals earlier.
Words can express how grateful I am MR ETHAN PAYNE
Contact him via
Email:ethanpayne700@gmail.com
WhatsApp:+44 7862 075181";06/24/2022 23:34:14;Chelsea Gronto Bank;facebook;2;POSITIVE;9,97E+15;53955052863;3,28E+13;1,04E+12;POSITIVE;Economico;1;Económico
"Good works deserves good recommendation, I appreciate the effort of Mrs Kelly Robert for helping me managed my trading account. Profits are been made weekly as she promised, i invested $1000 and now making $10,200 weekly, All thanks to her, Send her a DM and thank me later
Email: kellyrobert11009@gmail.com  
WhatsApp: +1 (925) 414?5596";06-11-2022 21:55;Chelsea Gronto Bank;facebook;2;POSITIVE;8,84E+14;1,16E+12;1,16E+15;72969989560;POSITIVE;Economico;1;Económico
"Most of us have tried forex Bitcoin trading on our own and have lost a lot for reasons best known to us. Lack of proper skills, timing and experience but here is an alternative to regain your lost funds by letting a reliable trader to manage your account, She generate profit of at-least $28,600 profit with just $3000 in a week, profiting from Mrs. Susan Ryan She is an experience trader i reminisce on every time, if you are interested in trading with her and to benefit from her skills reach her on Email: susanryan3221@gmail.com
WhatsApp: +13523292265";07/16/2022 13:08:52;Chelsea Gronto Bank;facebook;2;NEUTRAL;1,47E+15;1,58E+13;8,31E+15;6,34E+13;POSITIVE;Economico;1;Económico
"From the start of the process to moving into new investment, we were incredibly impressed with MRS TAISHA CARSON service. She knowledge and expertise surrounding this crazy trade we are in was nothing short of amazing. Her availability was very open, her strategy skills were next level, and her professionalism was the cherry on top. The perks that come with MRS TAISHA CARSON service include: a free consult with a staging company, social media coverage, and a seamlessly done platform created by professional investment . I am SURE this is why were able to be so successful trading with MRS TAISHA CARSON platform. I had countless compliments in how showed. All thanks to this great team. In short, MRS TAISHA CARSON wants her clients to succeed...She makes it possible, contact her via Email: taishacarson021@gmail.com
Whatsapp: +1(910)5023651.";05/20/2022 13:13:14;Chelsea Gronto Bank;facebook;2;POSITIVE;9,26E+13;2,38E+13;5,70E+14;1,50E+14;POSITIVE;Economico;1;Económico
"I feel very safe again to invest my Bitcoin because I've found a Platform that  i can trust for the first time in a while. Severally  lost my funds on fake trading platforms, I  must recommend   Mrs Peggy Abbott the best Account manager.  Peggy Abbott is truly one of a kind and will go above and beyond for her clients.. I made a profit of $9,500 with an investment of $2,500. She was also extremely helpful in coordinating the withdrawal process. You can reach her Email: Peggyabbott239@gmail.com
WhatsApp  +1(475)549-0175.";05/21/2022 23:40:54;Chelsea Gronto Bank;facebook;2;POSITIVE;9,20E+15;2,57E+12;8,01E+14;94916897069;POSITIVE;Economico;1;Económico
"No doubt about Mrs Linda james's the best among all account manager I swear to tell the whole world about her, so why don't you invest with her she's trusted and fast I never believed If I trade with $700 I will have profit of $8000 in 5 working days you are indeed the greatest woman ever God bless you ma'am I will tell all my friends and family to trade with you, you put smile on my face ????????
You can reach her via WhatsApp:+18047231820
Email: lindajames0337@gmail.com.";04/30/2022 21:32:35;Chelsea Gronto Bank;facebook;2;POSITIVE;9,56E+15;5,38E+12;4,35E+14;2,78E+12;POSITIVE;Economico;1;Económico
"Mrs Peggy Abbott is an honest, knowledgeable, straight forward FOREX/BITCOIN TRADER. Always has her clients best interest first and foremost. Works extremely hard and diligently for her clients!! God bless you for helping me earn $9,000 in just few days. i will forever remain loyal and always invest with her.
contact her  Email: Peggyabbott239@gmail.com
WhatsApp +1(475) 549-0175.";05/14/2022 16:40:29;Chelsea Gronto Bank;facebook;2;POSITIVE;8,90E+15;9299710655;1,09E+15;1,62E+12;POSITIVE;Economico;1;Económico
"i really can't recommend her in 100% but in summary she regained and was able to help me from my financial mess to a stable and financial balance. i invested my last 2000 dollars and i was restless because that was my last hope but behold she was able to help me generate the sum of 28,900 dollars all within a week.
i really can't stop thanking her and i pray that God will crown her good work with everlasting happiness 
contact her for investment help via
WhatsApp +12133736954                                                                                                                                               Email: anitacrypto44@gmail.com
I love you.
God bless you.";05/16/2022 14:32:47;Chelsea Gronto Bank;facebook;2;POSITIVE;6,69E+15;4,47E+11;9,58E+13;3,17E+15;POSITIVE;Economico;1;Económico
